EnsemblID	GeneName	KO_L_G-WT_L_G_log2FC	KO_L_G-WT_L_G_padj	KO_L_M_G-WT_L_M_G_log2FC	KO_L_M_G-WT_L_M_G_padj	KO_L_M-WT_L_M_log2FC	KO_L_M-WT_L_M_padj	KO_L-WT_L_log2FC	KO_L-WT_L_padj
ENSMUSG00000039194.16	Rlbp1	0.410875547330614	0.442313459401304	0.401163374317614	0.623794765224438	0.697641939934378	0.53261993802386	0.471879320444385	0.369390240517142
ENSMUSG00000039195.4	1110008P14Rik	0.470623167572569	0.500087474120815	0.412960379621298	0.635252432791523	0.678093097575613	0.68486148859949	0.468528551105203	0.522625311059093
ENSMUSG00000039197.10	Adk	-0.211127699145428	0.600111009067572	-0.32793672459525	0.404864281657252	-0.264873385898542	0.757154129222546	0.109202608817231	0.87340284149136
ENSMUSG00000039199.6	Zdhhc1	-0.149680270068172	0.89235883437512	-0.186443258783051	0.896836491508661	-0.362736978505695	0.889105768380324	-0.0393376766596024	0.977172268968189
ENSMUSG00000039200.16	Atf7ip2	-0.295636988501442	0.215366805857479	-0.296971404147094	0.383321315453578	-0.321499637727661	0.499991595078878	-0.268373630003363	0.298843320856582
ENSMUSG00000039201.10	Tbc1d25	-0.271564698026744	0.620715587140483	-0.376957234533675	0.509501366088223	-0.0197755047609676	0.987409413552545	-0.161416885102285	0.793840344953514
ENSMUSG00000039202.12	Abhd2	0.440210037876859	0.270844831751532	0.37886579493188	0.436703206156918	0.541134462674997	0.262299032485461	0.446487505573159	0.184022197906131
ENSMUSG00000039205.16	Ciz1	-0.0177771055447544	0.97625351355539	0.0554491658059112	0.946968883066189	0.019171788606049	0.986214091328314	-0.0859769874157093	0.833665676447679
ENSMUSG00000039206.13	Daglb	0.0880894353448381	0.918043640742779	-0.0352445060696181	0.973641443737742	0.339297861163797	0.793801878846416	0.294400493430742	0.662051355099794
ENSMUSG00000039208.15	Metrnl	1.23637470065909	0.0348903308494061	0.851650419222668	0.329439399000064	0.951284188002342	0.528403491666676	1	1
ENSMUSG00000039209.12	Rpl39l	1.16809183316819	0.0115289333028778	1.03178209786673	0.380243065922215	1	1	1.19625780855981	0.00534204398923759
ENSMUSG00000039210.16	Gpatch2	0.0249902177881823	0.967820309044583	0.0209514923132443	0.977480524484165	0.0548158453567627	0.94380720911211	0.00150995707953726	0.998055096148189
ENSMUSG00000039218.17	Srrm2	-0.489158256982023	0.0470996580330014	-0.447790722340245	0.0883984316897999	-0.553371610302184	0.0675694425192288	-0.589937269717061	0.044222615914469
ENSMUSG00000039219.18	Arid4b	-0.168232357608002	0.532097894956041	-0.14481371647419	0.737074916245254	-0.270056677968108	0.600518339511416	-0.249109437112087	0.411351607178886
ENSMUSG00000039220.16	Ppp1r10	-0.182865197897155	0.365894470614578	-0.254398085744005	0.490409859707117	-0.373250100180138	0.274108035541254	-0.296530277576155	0.201240091493537
ENSMUSG00000039221.10	Rpl22l1	0.298266990748004	0.305213419267985	0.307668131196886	0.570254991460672	0.241816942661438	0.696145450987265	0.204269983243367	0.422703525529009
ENSMUSG00000039224.1	D1Pas1	-0.712580468496106	0.0371804047143099	-0.665603912466931	0.190116008126944	-0.736579785826892	0.0720326703688518	-0.812098142559195	0.00145886164744586
ENSMUSG00000039230.14	Tbcd	0.333578155273264	0.317158528712245	0.229382317643098	0.703325788193899	0.367115029108923	0.520366821890253	0.360242436970951	0.166315922111783
ENSMUSG00000039231.18	Suv39h1	-0.447558977258235	0.108088911216518	-0.470610005584715	0.209097894984754	-0.658688900506706	0.0286896998816361	-0.579165625071455	0.0254954572075141
ENSMUSG00000039233.12	Tbce	0.0667314075467247	0.857388863853261	0.0801478876600386	0.867626313731191	-0.032399792174711	0.967115475014401	-0.0533808357130298	0.89849589823751
ENSMUSG00000039234.11	Sec24d	0.0580798795451387	0.901932271371261	-0.0481986403263893	0.940659138116192	-0.0573093229686302	0.960764090898787	0.141367087503358	0.761731948123202
ENSMUSG00000039238.6	Zfp750	0.756953587555646	0.330890715973392	0.765446493080058	0.31587127937756	0.954099587904319	0.262916604138875	0.845467881977843	0.244531261038592
ENSMUSG00000039239.14	Tgfb2	0.457507596993281	0.348557487399948	-0.0877409137230851	0.910436831599883	0.548207636153811	0.604835472367496	1.95302885848635	9.6261860047582e-06
ENSMUSG00000039242.10	B3galnt2	0.020574010805176	0.963396622357962	0.061220694027182	0.903082357613118	-0.0620223814905748	0.936642383201902	-0.0903989690952184	0.797405993815313
ENSMUSG00000039244.10	E130309D02Rik	0.363235963846613	0.529562437131215	0.194807853779559	0.788493373053646	0.257694509586354	0.804210577080332	0.375015439526675	0.522308777108221
ENSMUSG00000039246.8	Lyplal1	-0.335303830195642	0.300084386681829	-0.483630963912898	0.298083229288658	-0.172282242018848	0.935289565064977	-0.359643595972808	0.370042926922498
ENSMUSG00000039252.11	Lgi2	0.48031382289109	0.506859682905217	0.600845658385457	0.534589301127498	1	1	0.597188658449775	0.51541911790962
ENSMUSG00000039253.7	Fn3krp	0.757031470321669	0.0171962363894489	0.749058362791703	0.175461340818038	0.749080661500688	0.327968904883241	0.69888509525227	0.0131389358351495
ENSMUSG00000039254.16	Pomt1	-0.0356231054494829	0.924711310789693	-0.051757406495996	0.934462476064076	-0.188083020042069	0.756559297654619	-0.132407232464754	0.662994231140284
ENSMUSG00000039262.16	Prrc2b	-0.399922265193323	0.0393005134963384	-0.37418481128442	0.185357257988228	-0.468790746878481	0.0964978716917185	-0.514676356293589	0.0111831029772868
ENSMUSG00000039263.16	Npepl1	0.429070189324502	0.155917898307356	0.565662338483396	0.299166623616093	0.420478549184305	0.669082711457558	0.299259702085975	0.294526570153337
ENSMUSG00000039270.9	Megf9	-0.747227666579186	0.342897062779983	-0.479844460220416	0.599163219224457	-0.155994451952684	0.9514595843004	-0.219445934009914	0.840899311399114
ENSMUSG00000039275.9	Foxk2	0.357911012371789	0.241399563149696	0.180501206427295	0.716041606381474	0.183019046855699	0.77231684353266	0.383104403714669	0.147658593065529
ENSMUSG00000039278.10	Pcsk1n	0.389667463340924	0.579107626214184	0.381699145467511	0.837548826229451	1	1	0.366992726785444	0.522744207326384
ENSMUSG00000039285.12	Azi2	0.150235420958669	0.581903124244943	0.032905897255247	0.961046672418542	-0.206067446590854	0.756559297654619	0.0396791339626943	0.918594008843827
ENSMUSG00000039286.12	Fndc3b	0.315098772186147	0.582883125485405	0.255387486654288	0.715363265266997	0.400865209215863	0.503503928626822	0.732753274686057	0.0431089282684875
ENSMUSG00000039294.14	Cybc1	0.42204918941639	0.209857737168914	0.430616241257196	0.300574328126702	0.420583603846416	0.387140906751325	0.366385777389656	0.263873803922234
ENSMUSG00000039298.16	Cdk5rap2	-0.267056058779075	0.197956620592096	-0.233035811308152	0.407619733015729	-0.396284515329532	0.217667759247244	-0.392807745955709	0.185172908780838
ENSMUSG00000039307.16	Hexdc	0.419400820736721	0.36271240183116	0.320258760284774	0.571550505902697	0.437623604569928	0.611894540898406	0.487831254222468	0.317219847687105
ENSMUSG00000039308.6	Ndst2	0.0592664379405843	0.956176757188534	0.122566903554243	0.924307862027371	0.277674473276021	0.853866296151452	0.0803385383422346	0.941164607019641
ENSMUSG00000039315.15	Clnk	-1.33991503902534	0.17771134910056	-0.498735248918481	0.633835143076313	1	1	1	1
ENSMUSG00000039316.14	Rftn1	0.734234488079729	0.363512742069277	1.11323905010375	0.133641704560495	1.35307244103414	0.518164388151292	0.624685996024521	0.510773883005468
ENSMUSG00000039318.12	Rab3gap2	-0.00988360695168488	0.982865408675054	-0.135269175248461	0.79645463047128	-0.0852313379016683	0.911933703040962	-0.0290231877509303	0.936264462496952
ENSMUSG00000039323.18	Igfbp2	-0.134895877513577	0.608692496376335	-0.295750116160653	0.427768774840247	-0.0399905583905856	0.959319584418734	-0.182723765731767	0.546140256621624
ENSMUSG00000039328.11	Rnf122	1.01148865528373	0.219572308464222	1.17793521597262	0.246743330893852	1.05381670237041	0.453503748061856	0.879822333171681	0.243244778549137
ENSMUSG00000039329.8	Tex19.1	0.164135100539884	0.748789057034859	0.169062560632087	0.835869311241547	0.101982349447853	0.923964737160578	0.0662965135597527	0.921586843309186
ENSMUSG00000039330.5	Tsga10ip	-0.581354162257551	0.497603255368453	-0.840897871866785	0.409175208932128	1	1	-0.154663258396964	0.882758338371581
ENSMUSG00000039345.16	Mettl22	0.0134408471447628	0.982614470714113	-0.147060525160679	0.823819531908405	-0.370103497800117	0.638391196224895	-0.0953608184745332	0.844067871060431
ENSMUSG00000039347.7	Atp6v0e2	0.509150108024663	0.40891330060183	0.415542052638866	0.616221559994141	0.349432356536116	0.756559297654619	0.446503447466182	0.442797490224323
ENSMUSG00000039349.5	C130074G19Rik	-0.00848896943540731	0.995491878576568	-0.0539219265030105	0.979166217939457	-0.248057473415812	0.912036819593474	-0.0840340275170878	0.943964341721422
ENSMUSG00000039354.16	Smarcal1	-0.000794763849341055	0.998609187295203	-0.247391323311044	0.666416505985741	-0.259345850913778	0.690018309748442	0.0133838603142231	0.979769220101557
ENSMUSG00000039356.15	Exosc2	-0.313953049934732	0.441720228566518	-0.240245525566784	0.647354566508501	-0.276977838505012	0.59568734700247	-0.321016544898116	0.366490294326363
ENSMUSG00000039357.2	Fut11	0.388455569334677	0.513633439677464	0.231717118802902	0.789947274031149	0.451485448794269	0.635023660846745	0.456081191104772	0.3813878654172
ENSMUSG00000039361.11	Picalm	0.191108051285604	0.370286951651393	0.235249964003556	0.534042312342531	0.301337693224476	0.386115474057599	0.116190854617309	0.633877687231544
ENSMUSG00000039367.11	Sec24c	0.000922353261557734	0.997561894408352	-0.0681421237513833	0.900241426213862	-0.132061495408726	0.83656951825445	-0.0835032760489544	0.778649708337359
ENSMUSG00000039376.13	Synpo2l	0.888003435897253	0.365894470614578	1.08290818716735	0.205095823728125	0.92813138797861	0.319319778980114	0.796650149529203	0.360940141595302
ENSMUSG00000039382.12	Wdr45	0.408436100145132	0.606154852740841	0.621253775355156	0.660820181343334	0.109753442833996	0.887539888291727	0.153229622453109	0.742591084468268
ENSMUSG00000039384.8	Dusp10	1.10844034042413	0.0794647765957114	1.55183149720458	0.0358075552247884	1.61899917082536	0.107228172467881	1.71549756613019	0.0133200072333263
ENSMUSG00000039385.5	Cdh6	-0.976914933916413	0.264408045490069	-0.686404908047215	0.376131885846105	1	1	1	1
ENSMUSG00000039391.11	Ccdc81	1	1	-1.58172799903207	0.0591670523034127	1	1	1	1
ENSMUSG00000039395.8	Mreg	-0.211184354071938	0.322521912649774	-0.346292736632539	0.366078762513221	-0.23086872250544	0.617633337896568	-0.20647198681961	0.390568092902721
ENSMUSG00000039396.11	Neil3	-0.11435844643175	0.839957165518603	-0.0818685141790866	0.931784788034503	-0.338921818624891	0.850338013497181	-0.0483839912951176	0.948705400532998
ENSMUSG00000039405.7	Prss23	2.60609126314491	0.000745340853293203	2.31578252347538	0.00170419100263336	2.280049002091	0.00371956037605401	2.64200969515946	0.139490626611522
ENSMUSG00000039410.16	Prdm16	-1.17518902864034	0.00219302376406723	-1.17690736501674	0.000970903228471226	-0.042083186507461	0.975277862977026	-0.24698437446483	0.650201981602237
ENSMUSG00000039414.10	Heatr5b	0.113570650060463	0.846911581110829	0.227468749659165	0.773595262148016	0.177655357879939	0.864274457918725	0.064895982857766	0.918594008843827
ENSMUSG00000039419.17	Cntnap2	-1.13092215116281	0.630305793500088	0.661428087326048	0.087976580498472	1.49925200030479	0.298377188160444	1.50382791500966	0.000412993429623784
ENSMUSG00000039427.14	Alg1	0.172614562673345	0.753698027852497	-0.00842193535839108	0.991287037639707	0.0472414032625008	0.973565407795712	0.198934426666685	0.690391883204859
ENSMUSG00000039428.11	Tmem135	-0.222385799364633	0.644708049800208	-0.273882198975579	0.659931776584947	0.0103733819298869	0.992991130553993	0.161336357798424	0.594173970250514
ENSMUSG00000039431.16	Mtmr7	-0.807751079265638	0.000780993780394772	-0.934863925947184	0.000737852378831015	-0.866504105446537	0.0100146600435765	-0.735363732780291	0.023364169878012
ENSMUSG00000039449.14	Prpf18	0.0336144890985815	0.926485901642668	0.020587252803797	0.972991057010602	-0.0780598979613716	0.909867914489395	-0.0564081799540009	0.88923812461088
ENSMUSG00000039450.11	Dcxr	0.525520353783301	0.497040327156937	0.344963686786372	0.781756154027493	0.348245214195791	0.821120581719218	0.455610485404148	0.501708884203392
ENSMUSG00000039456.10	Morc3	-0.237798156222269	0.341360879982762	-0.259616402487352	0.498149273469468	-0.311572786992439	0.552246714646201	-0.331678403410867	0.32294976127035
ENSMUSG00000039457.4	Ppl	0.597541261528055	0.252769964664599	0.393241909629332	0.648712973594729	0.485852042199477	0.667191177912087	0.606889082839029	0.222117922298685
ENSMUSG00000039458.15	Mtmr12	-0.062231321397242	0.926485901642668	-0.0417169006223185	0.963367234469073	-0.0641008394815	0.951381354698389	-0.146701231787898	0.801622051920419
ENSMUSG00000039461.12	Tcta	0.456351842638517	0.447721447829337	0.345314063354851	0.696143045012975	0.0172165081018079	0.994412365385776	0.208677561011326	0.820109412015156
ENSMUSG00000039463.14	Slc9a8	-0.0919648963790075	0.849668686213328	-0.152215503239635	0.763056974093388	-0.0583491327538429	0.94967977649248	0.0939358245937159	0.887981913312238
ENSMUSG00000039470.15	Zdhhc2	0.43701702819148	0.31466759650832	0.430472584756971	0.485617650598224	-0.339423314158871	0.832947840282594	0.659872326298726	0.230802290449893
ENSMUSG00000039473.8	Ubn1	-0.118945513318145	0.628790784186689	0.0256312370932775	0.961196109243978	-0.020547394046635	0.976935763949183	-0.229162174969552	0.305603874653054
ENSMUSG00000039474.13	Wfs1	0.303996231351323	0.512962100988969	0.233668464592542	0.777718829731746	0.283277888031182	0.841875229672169	0.353348211545371	0.459336744484843
ENSMUSG00000039476.13	Prrx2	-1.24406583373674	0.0104142650995081	-1.30817716396912	0.0331483958033207	1	1	1	1
ENSMUSG00000039477.16	Tnrc18	0.580884081289679	0.165784254253916	0.735355302463394	0.0662720630010234	0.852657540912705	0.11903364766757	0.596799722854237	0.188789802460427
ENSMUSG00000039478.15	Micu3	-0.11733720809505	0.769382800437589	-0.0894144679132561	0.867503018636837	-0.2710527586831	0.666958820086768	-0.269404265311589	0.457016127196561
ENSMUSG00000039480.14	Nt5dc1	-0.0435308872981573	0.930848841599966	0.0521292280534492	0.94196844312203	0.291747272202186	0.836181220226115	0.0572157838119232	0.94146471086127
ENSMUSG00000039481.5	Nrtn	-0.215137690787868	0.729183756105838	-0.445495726490785	0.587939308247424	1	1	0.166201330623513	0.886033627870866
ENSMUSG00000039483.10	Asb6	0.104235059805782	0.798050547150451	0.0628501996494574	0.918389271418662	0.0348407618607664	0.961957240327915	0.048212441134442	0.906591836062833
ENSMUSG00000039485.8	Tspyl4	0.0042053191288305	0.996804717655096	0.220585043528003	0.886146512130095	0.154601990250559	0.934805974817031	-0.0903825779556704	0.899140334019427
ENSMUSG00000039488.15	Cntn5	-3.3774042607238	0.278796266651463	-0.652642137490699	0.599886033687033	1	1	1	1
ENSMUSG00000039497.8	Dse	0.108702276732164	0.750941122120433	0.0733715354721488	0.883062027796679	0.181398508956841	0.769771771232936	0.0839083535165218	0.818117409081386
ENSMUSG00000039501.14	Znfx1	0.068572371126538	0.865188475636635	0.0171525763902211	0.977480524484165	-0.0292925845492681	0.966717596566831	-0.0239189999977133	0.955825799636233
ENSMUSG00000039509.8	Nup133	-0.129708220350259	0.552474326673433	-0.099896762327816	0.812963209458037	-0.172725076775109	0.706042206442042	-0.238502157483672	0.317517414846445
ENSMUSG00000039512.12	Uhrf1bp1	0.0536054355043319	0.886199344973218	0.156582128709549	0.710917504671281	0.113968901716369	0.837575577703564	-0.0322042358081567	0.938416776081333
ENSMUSG00000039515.11	Ptpa	-0.150533062650137	0.662767806039764	-0.283726700629046	0.314062844486138	-0.236938655387236	0.666009437166957	-0.155262646060101	0.662876097302056
ENSMUSG00000039519.6	Cyp7b1	0.201026419278532	0.443924438031723	0.4218097485393	0.177360786314905	1	1	1.15053822569471	0.0456902445694932
ENSMUSG00000039523.16	Cep104	-0.101875774663371	0.74823474079806	-0.0998086309997606	0.844036053175415	-0.171337970330078	0.795114201982114	-0.177279283355893	0.569730720738358
ENSMUSG00000039529.9	Atp8b1	-0.672692608023958	0.577923205235768	0.549489175747943	0.76807160367525	1	1	1	1
ENSMUSG00000039530.17	Tusc3	-0.010016197223486	0.985395108785768	0.00272168490438056	0.995997559697927	0.0627450397490045	0.960764090898787	0.340107120043274	0.271669502853834
ENSMUSG00000039531.8	Zup1	-0.121140173062613	0.66007936116889	-0.0650783578886196	0.89006191227592	-0.23588220837664	0.616235551303208	-0.287506053827235	0.26133849338446
ENSMUSG00000039536.16	Stau1	-0.0952408685026754	0.7606149200685	-0.0882952621892724	0.863119583293254	-0.132153568531643	0.83035197113727	-0.15518104547813	0.612208922622655
ENSMUSG00000039539.13	Sgcz	-3.41408716963755	0.255852629071223	-0.356319623897632	0.789938599339499	1	1	1	1
ENSMUSG00000039542.16	Ncam1	-0.279047755459399	0.588874886026702	-0.326091201259489	0.590494372138576	-0.303451883839227	0.778922023193078	-0.109804322682886	0.846677983978304
ENSMUSG00000039546.9	Ajap1	-1.36144382494131	0.0514816964723798	-0.635680872426453	0.526078131149604	1	1	1	1
ENSMUSG00000039552.14	Rsph4a	-1.09092701500137	0.0834499622690708	-1.27692094420699	0.0660866162157771	-1.30928979165487	0.0425289450585751	-1.10995729417635	0.0251085488852708
ENSMUSG00000039556.16	Ppp1r3f	1	1	1	1	-0.0643527486313847	0.968650871156516	-0.0454137024574153	0.959867077147026
ENSMUSG00000039563.6	2210406O10Rik	1	1	0.209384196870106	0.911480307399725	1	1	1	1
ENSMUSG00000039568.6	Ubald1	0.116262273872578	0.783453054789088	0.0137417089141209	0.981829682951063	-0.0437804530147985	0.954166809571619	0.0261839497521056	0.953982657080506
ENSMUSG00000039577.17	Nphp4	-0.37506099216481	0.555358717842509	-0.317404020921852	0.715363265266997	-0.452226280502624	0.83035197113727	-0.312208014894598	0.647569900806646
ENSMUSG00000039578.17	Ccser1	-1.39871513022691	0.470473093186118	0.180986791330344	0.866306096905873	1	1	1	1
ENSMUSG00000039579.15	Grin3a	-1.89321987015711	0.174805871284945	0.229022214624088	0.883941394883104	1	1	1	1
ENSMUSG00000039585.15	Myo9a	-0.162266501531302	0.692117162858114	-0.146505567737722	0.813003964711084	-0.159025433923088	0.807515658448125	-0.20335456958551	0.602084391724136
ENSMUSG00000039599.16	Fam149b	0.180863745142059	0.529014910380216	0.229411908994951	0.603439678210299	0.193058625125783	0.77747214829821	0.163227506566607	0.562598376603891
ENSMUSG00000039601.16	Rcan2	-1.11403766751315	0.161297168888021	-0.612795409374905	0.40373888527958	1	1	1	1
ENSMUSG00000039607.17	Rbms3	-1.67930000949978	0.550326507537747	0.760523397872875	0.410580153271984	1	1	1	1
ENSMUSG00000039615.9	Stub1	0.0398925949389195	0.915988608303866	-0.00998967113786984	0.988288479597501	-0.0812864001020364	0.91555781170796	-0.0574786512689318	0.863557607855542
ENSMUSG00000039616.10	Mocos	-0.743007936929889	0.152823692933393	-0.874941824843058	0.15511742769038	-0.792219777080915	0.521287757938165	-0.464735792840245	0.390168527076058
ENSMUSG00000039617.8	Gm7488	1	1	-0.160091932907755	0.933425716518721	-0.223385927283486	0.920332330265854	1	1
ENSMUSG00000039620.17	Trmt9b	-0.566716598736209	0.612180699868845	0.0656809305648294	0.973641443737742	1	1	1	1
ENSMUSG00000039621.13	Prex1	-0.0641660850013321	0.918508798701643	-0.0393023585188641	0.963518852806343	0.306417140754117	0.82990995856851	0.0204177876231171	0.977922788456123
ENSMUSG00000039623.13	Ap5z1	-0.129509260051454	0.7387799616845	-0.244472525175164	0.536194995668628	-0.302480815621394	0.506513281411962	-0.188876781553312	0.599606746968394
ENSMUSG00000039629.14	Strip2	-0.181977776288746	0.807345516497837	-0.0374497931745335	0.973641443737742	-0.226970584992868	0.905078961605741	0.147617100152809	0.873211263419049
ENSMUSG00000039630.10	Hnrnpu	-0.226516735328131	0.611349376169459	-0.0594119868755715	0.935821654418775	-0.142020819533339	0.832507187964308	-0.333400613725107	0.427835422862913
ENSMUSG00000039632.13	Ccdc151	-0.722235364243437	0.151009383505345	-0.575219157732294	0.596411469878071	-0.705666898946133	0.619175138103639	-0.788245411008757	0.0798584262412332
ENSMUSG00000039633.7	Lonrf1	-0.0141056508479376	0.981700813414012	0.058041527683725	0.936194699060486	0.0296949892317504	0.98155695069686	-0.0652516821039566	0.896970642423133
ENSMUSG00000039634.12	Zfp189	-0.265428833566036	0.642966419043296	-0.0987226355856487	0.918814732655012	-0.210943479871107	0.826640379376841	-0.38294314278024	0.438201068710444
ENSMUSG00000039637.15	Coro7	-0.0406633802154143	0.944782949120418	-0.059099981188333	0.933527293821339	-0.0733762389194547	0.951381354698389	-0.0114334030420908	0.985727111339067
ENSMUSG00000039640.7	Mrpl12	0.155413101280801	0.657005781920831	0.122529134410569	0.822995875688379	-0.0545340672723678	0.944445057835237	0.0391969403243398	0.931847533423959
ENSMUSG00000039646.5	Vasn	1	1	1	1	0.559680308456066	0.676641132196054	0.684849844212572	0.320652417325606
ENSMUSG00000039648.14	Kyat1	0.0832928538605951	0.906204515743235	-0.161910695788979	0.86317987447665	0.568914904043647	0.720903445555462	0.49236819788795	0.522744207326384
ENSMUSG00000039652.16	Cpeb3	-0.581994901666748	0.383439562815256	-0.48495703723205	0.513597804313656	-0.190755234702476	0.921820825401439	-0.424817016311874	0.625439824412603
ENSMUSG00000039653.9	Baat	-1.00493992106903	0.299700019325888	-0.793468768742744	0.481157185424036	1	1	1	1
ENSMUSG00000039656.17	Rxrb	0.0920148521646315	0.855660160017216	0.286445077225699	0.669839945988381	0.299811657669002	0.666762182327327	0.0167487960688515	0.972049002719384
ENSMUSG00000039660.16	Spout1	-0.282994990575202	0.379225283831527	-0.365943963536312	0.468940374876212	-0.434574525454631	0.310462394707357	-0.38382617206012	0.140708479414839
ENSMUSG00000039662.16	Icmt	0.171598425536186	0.713354586138943	0.143293632058318	0.830612648276903	0.265191932519495	0.719638935032596	0.1195178543555	0.804128918424067
ENSMUSG00000039670.2	Oxld1	0.262086003062006	0.760507290194227	-0.146621575831693	0.917690053270531	0.017061848148328	0.995126958765444	0.377429036526439	0.671258008036778
ENSMUSG00000039671.18	Zmynd8	0.0521417573290938	0.924512175801052	0.0442176640996222	0.952314957238145	0.16191488124092	0.791192543336563	0.03403709971445	0.949376876650885
ENSMUSG00000039676.4	Capsl	0.186047814567791	0.689842134392279	0.350886808071686	0.684385518127446	1	1	0.13638114955484	0.773820985003154
ENSMUSG00000039678.12	Tbc1d13	-0.411841797617914	0.0413831237158561	-0.432838889860385	0.10668905875112	-0.379370617466187	0.177846678518653	-0.482838343891775	0.0306358029604076
ENSMUSG00000039680.10	Mrps6	1	1	1	1	0.2747214504442	0.855114906321189	0.364352963704721	0.453732032210429
ENSMUSG00000039682.12	Lap3	-0.126442417650675	0.68612818194937	-0.140329633931186	0.785070382851491	-0.173567436085073	0.766584708846667	-0.221250755805948	0.51285719685762
ENSMUSG00000039683.16	Sdk1	-0.727745784495313	0.213402932276861	0.230100907167008	0.774056706939488	1	1	1	1
ENSMUSG00000039684.9	Gm5422	-0.0966018550582761	0.844121941471443	0.0219299460007106	0.978005782617464	-0.0420480315124624	0.964672394983329	-0.192971868166328	0.636383186571719
ENSMUSG00000039686.14	Zer1	-0.150732592279629	0.792674709740943	-0.193827978748713	0.790010845539114	-0.283014184760462	0.750307052597032	-0.257277416835878	0.554127000611196
ENSMUSG00000039693.11	Msantd3	-0.591848078309109	0.0583791165678597	-0.566671611884603	0.111907746773995	-0.761333523805585	0.0375175564358607	-0.733645956558419	0.0194674884340654
ENSMUSG00000039697.16	Ncoa7	-0.408663904432416	0.0475226559947592	-0.33005561580293	0.261308688659031	-0.313216817531775	0.546951732108393	-0.401757287452088	0.181525867923034
ENSMUSG00000039701.11	Usp53	0.214200382083419	0.393175629295012	0.18068252635846	0.558446627513844	0.157720152960716	0.722704825426671	0.204726300575625	0.434179685029376
ENSMUSG00000039703.15	Nploc4	0.108625209568922	0.761712690624358	0.071690589621391	0.905249291128259	0.0995338614108772	0.87428612142678	0.0653043314486349	0.863746037626609
ENSMUSG00000039704.7	Lmbrd2	-0.194435587801389	0.588007167591247	-0.112692110960377	0.823568600346357	-0.23621584885965	0.690420173388143	-0.318505712843089	0.40584836644799
ENSMUSG00000039706.11	Ldb2	-1.42776628226679	0.214710189154753	0.861534970261366	0.592446495263584	1	1	1	1
ENSMUSG00000039713.17	Plekhg5	0.245993298187009	0.651831054639327	0.19414869913764	0.793550902080614	0.170111067106379	0.851011863262391	0.19657940409549	0.724116443821212
ENSMUSG00000039715.8	Wdr34	-0.139350578239968	0.819674337155902	-0.156760742531938	0.827103777501392	0.154904216232217	0.935200015711149	-0.123601487733397	0.858268420558748
ENSMUSG00000039716.12	Dock3	-0.933518041664942	0.0588676179637093	-0.804370743767546	0.115982665105794	-0.860288993070181	0.638866658487354	-0.983465114405174	0.0627927536665575
ENSMUSG00000039717.16	Ralyl	-2.68468103248817	0.331832890060963	-0.269375387357995	0.858998135632652	1	1	1	1
ENSMUSG00000039720.7	Got1l1	-0.219903593271371	0.432061638065559	-0.184968086886344	0.590494372138576	-0.254846540860781	0.843931738418874	-0.0829986020213708	0.919408732342142
ENSMUSG00000039725.6	Trp53rka	0.04714744506565	0.942498989526751	0.1106658462389	0.889454833999893	-0.0115369375589018	0.992626868310291	-0.090311359885596	0.865789868842763
ENSMUSG00000039735.16	Fnbp1l	-0.031752189447824	0.941417544506288	0.0357836496733233	0.959636854221808	-0.0743789052480708	0.920332330265854	-0.167526268164431	0.62540170907528
ENSMUSG00000039737.11	Prkrip1	-0.0731030879096163	0.826036953185767	-0.156000822746307	0.692478260739329	-0.146152353315204	0.828386936905861	-0.105874139410866	0.800624500835947
ENSMUSG00000039738.16	Slx4	-0.0942559552741786	0.846777783302497	-0.169729109967889	0.746866988352277	-0.266214336679419	0.619175138103639	-0.190482681987515	0.666909666585649
ENSMUSG00000039740.6	Alg2	-0.208235459934616	0.7387799616845	-0.306596260305893	0.620733370957679	-0.299886308393565	0.692730694256639	-0.22688509120603	0.713154923669435
ENSMUSG00000039741.15	Bahcc1	-0.825355556486628	0.0588676179637093	-0.49464841081142	0.337392485918569	-0.767866441601284	0.0907644880820961	-1.11113620282534	0.00124188740075499
ENSMUSG00000039745.8	Htatip2	0.27789948127494	0.536436859043293	0.31893811456243	0.592446495263584	0.578898680050089	0.534100899620989	0.257331541955727	0.58238513951351
ENSMUSG00000039747.11	Orai2	0.822285791703244	0.231544043168949	0.824807475983334	0.446670635147969	1	1	1	1
ENSMUSG00000039748.11	Exo1	0.0168665398482906	0.958954003774742	-0.00711384324833976	0.985984288568306	0.0147139531576093	0.98193451586097	-0.0351846066339967	0.91161730466314
ENSMUSG00000039753.16	Fbxl5	0.110783132349765	0.628289739443939	0.247760477769859	0.408104269252385	0.162004497857845	0.704321393145518	-0.0250597737606884	0.94290927568565
ENSMUSG00000039754.10	Alkbh4	0.250769247896594	0.620175814162309	0.206139440372387	0.748105628317375	0.0564575025213924	0.961250534320149	0.120359518436938	0.843682049924081
ENSMUSG00000039756.12	Dnttip2	-0.317336998345516	0.408282435484828	-0.28599955332787	0.586688434689313	-0.391630469183837	0.41577362710612	-0.431261862615987	0.228211413400373
ENSMUSG00000039759.10	Thap3	0.158730526581088	0.837338819598559	0.124601093461974	0.909172876865311	0.083340520232807	0.961879380083744	0.126969247158999	0.881844340891875
ENSMUSG00000039765.15	Cc2d2a	0.255336778551721	0.280307146107882	0.308441231964136	0.409446478433735	0.364220669067548	0.503764649323894	0.230569470514242	0.350974045389161
